"name","sport","height","weight","age","link","img","gender"
"Nick Delpopolo","judo",68,170,27.5068493150685,"http://www.teamusa.org/usa-judo/athletes/Nick-Delpopolo","http://www.teamusa.org/~/media/USA_Judo/Images/Athlete-Headshots/NickDelpopolo.jpg","M"
"Nick Lucena","volleyball",73,185,36.8958904109589,"http://www.teamusa.org/usa-volleyball/athletes/Nick-Lucena","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Beach-Volleyball/Web-NickLucena.jpg","M"
"Nico Hernandez","boxing",65,108,20.6,"http://www.teamusa.org/usa-boxing/athletes/Nico-Hernandez","http://www.teamusa.org/~/media/USA_Boxing/Images/Athlete-Photos/Olympic-poster-photos/Nico-website.jpg","M"
"Nicole Ahsinger","gymnastics",64,128,18.2465753424658,"http://www.teamusa.org/usa-gymnastics/athletes/Nicole-Ashinger","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/Ahsinger_Nicole_150x250.jpg","F"
"Nzingha Prescod","fencing",64,139,23.9917808219178,"http://www.teamusa.org/usa-fencing/athletes/Nzingha-Prescod","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Fencing/Fencing_Prescod_Nzingha.jpg","F"
"Olivia Smoliga","swimming",74,165,21.8301369863014,"http://www.teamusa.org/usa-swimming/athletes/Olivia-Smoliga","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Smoliga_Olivia_150x250.jpg","F"
"Paige McPherson","taekwondo",68,140,25.8630136986301,"http://www.teamusa.org/usa-taekwondo/athletes/Paige-McPherson","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/McPherson_taekwondo_120x187.jpg","F"
"Paige Railey","sailing",68,147,29.2465753424658,"http://www.teamusa.org/us-sailing/athletes/Paige-Railey","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Sailing/Sailing_Railey_Paige.jpg","F"
"Paris Henken","sailing",66,140,20.6356164383562,"http://www.teamusa.org/us-sailing/athletes/Paris-Henken","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Sailing/Sailing_Henken_Paris.jpg","F"
"Patrick Reed","golf",72,200,26.0191780821918,"http://www.teamusa.org/usa-golf/athletes/Patrick-Reed","http://www.teamusa.org/~/media/USA_Golf/headshots/Reed_Patrick_14CAD2.jpg","M"
"Paul George","basketball",81,220,26.2794520547945,"http://www.teamusa.org/usa-basketball/athletes/Paul-George","http://www.teamusa.org/~/media/TeamUSA/Basketball/George_Paul/George_Paul_150x250.jpg","M"
"Paula Lynn Obanana","badminton",63,128,31.4027397260274,"http://www.teamusa.org/usa-badminton/athletes/PaulaLynn-Obanana","http://www.teamusa.org/~/media/USA_Badminton/Images/2016-Athlete-Headshots-for-Web/PaulaLynnObanana_web.jpg","F"
"Pedro Pascual","sailing",73,154,20.4054794520548,"http://www.teamusa.org/us-sailing/athletes/Pedro-Pascual","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/Pascual_Pedro_150x250.jpg","M"
"Perry Baker","rugby",73,180,30.1232876712329,"http://www.teamusa.org/usa-rugby/athletes/Perry-Baker","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rugby-Men/Rugby_Men_Baker_Perry.jpg","M"
"Phil Dalhausser","volleyball",81,205,36.5506849315069,"http://www.teamusa.org/usa-volleyball/athletes/Phil-Dalhausser","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Beach-Volleyball/Web-Phil-Dalhausser2014.jpg","M"
"Phillip Chew","badminton",68,200,22.2383561643836,"http://www.teamusa.org/usa-badminton/athletes/Phillip-Chew","http://www.teamusa.org/~/media/USA_Badminton/Images/2016-Athlete-Headshots-for-Web/PhillipChew_web.jpg","M"
"Phillip Dutton","equestrian",66,150,52.9315068493151,"http://www.teamusa.org/us-equestrian/athletes/Phillip-Dutton","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Equestrian/Equestrian_Eventing_Dutton_Phillip.jpg","M"
"Rachael Adams","volleyball",74,178,26.1917808219178,"http://www.teamusa.org/usa-volleyball/athletes/Rachael-Adams","http://www.teamusa.org/~/media/USA_Volleyball/Images/WNT/2013-Head-Shots/USAVRachaelAdams.jpg","F"
"Rachel Dawson","field hockey",70,150,31.0301369863014,"http://www.teamusa.org/usa-field-hockey/athletes/Rachel-Dawson","http://www.teamusa.org/~/media/USA_Field_Hockey/2015-USWNT/2015-16-Headshots/Dawson.jpg","F"
"Rachel Fattal","water polo",68,145,22.6684931506849,"http://www.teamusa.org/usa-water-polo/athletes/Rachel-Fattal","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Women/Water_Polo_Women_-Fattal_Rachel.jpg","F"
"Reid Priddy","volleyball",76,195,38.8712328767123,"http://www.teamusa.org/usa-volleyball/athletes/Reid-Priddy","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA8ReidPriddy.jpg","M"
"Richelle Stephen","rugby",66,145,20.0520547945205,"http://www.teamusa.org/usa-rugby/athletes/Richelle-Stephens","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rugby-Women/Rugby_Women_Stephens_Richelle.jpg","F"
"Rickie Fowler","golf",69,150,27.6630136986301,"http://www.teamusa.org/usa-golf/athletes/Rickie-Fowler","http://www.teamusa.org/~/media/USA_Golf/headshots/Fowler_Rickie_15BAR2.jpg","M"
"Rob Munn","rowing",76,215,26.0465753424658,"http://www.teamusa.org/us-rowing/athletes/Rob-Munn","http://www.teamusa.org/~/media/TeamUSA/Rowing/Misc/Munn_Rob_150x250.jpg","M"
"Robby Smith","wrestling",72,280,29.5342465753425,"http://www.teamusa.org/usa-wrestling/athletes/Robby-Smith","http://www.teamusa.org/~/media/USA_Wrestling/Athlete-Bios/2015-Athlete-Mugs/RobbySmith150x250.jpg","M"
"Robin Prendes","rowing",73,160,27.6630136986301,"http://www.teamusa.org/us-rowing/athletes/Robin-Prendes","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rowing/Rowing_Prendes_Robin.jpg","M"
"Ruth Winder","cycling",64,127,23.0904109589041,"http://www.teamusa.org/usa-cycling/athletes/Ruth-Winder","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Cycling-Women/Cycling_Road_Track_Winder_Ruth.jpg","F"
"Ryan Carlyle","rugby",66,145,26.7150684931507,"http://www.teamusa.org/usa-rugby/athletes/Ryan-Carlyle","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/carlyle_ryan_150x250.jpg","F"
"Ryan Lochte","swimming",74,195,32.027397260274,"http://www.teamusa.org/usa-swimming/athletes/Ryan-Lochte","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Lochte_Ryan_150x250.jpg","M"
"Ryan Murphy","swimming",75,200,21.1095890410959,"http://www.teamusa.org/para-swimming/athletes/Ryan-Murphy","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/murphy_ryan_150x250.jpg","M"
"Sam Dommer","rowing",74,202,24.9369863013699,"http://www.teamusa.org/us-rowing/athletes/Sam-Dommer","http://www.teamusa.org/~/media/TeamUSA/Rowing/Dommer_Sam/dommer_sam_150x250.jpg","M"
"Sam Dorman","diving",69,170,24.9506849315068,"http://www.teamusa.org/usa-diving/athletes/Sam-Dorman","http://www.teamusa.org/~/media/USA-Diving/Headshots/Dorman-Sam-headshot.jpg","M"
"Sam Mikulak","gymnastics",65,140,23.827397260274,"http://www.teamusa.org/usa-gymnastics/athletes/Samuel-Mikulak","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Gymnastics-Men/Gymnastics_Artistic_Men_Mikulak_Samuel.jpg","M"
"Sam Ojserkis","rowing",68,122,26.386301369863,"http://www.teamusa.org/us-rowing/athletes/Sam-Ojserkis","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Rowing/Rowing_Ojserkis_Samuel.jpg","M"
"Sami Hill","water polo",72,197,24.1753424657534,"http://www.teamusa.org/usa-water-polo/athletes/Sami-Hill","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Women/Water_Polo_Women_-Hill_Samantha.jpg","F"
"Sarah Hammer","cycling",67,145,32.9890410958904,"http://www.teamusa.org/usa-cycling/athletes/Sarah-Hammer","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Cycling-Women/Cycling_Track_Hammer_Sarah.jpg","F"
"Sarah Robles","weightlifting",70,310,28.0301369863014,"http://www.teamusa.org/usa-weightlifting/athletes/Sarah-Robles","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/Robles_S120x187.jpg","F"
"Sarah Scherer","shooting",67,137,25.4958904109589,"http://www.teamusa.org/usa-shooting/athletes/Sarah-Scherer","http://www.teamusa.org/~/media/TeamUSA/Shooting/Scherer_Sarah/Scherer_Sarah_150x250.jpg","F"
"Sarah True","triathlon",67,133,34.7123287671233,"https://www.teamusa.org/usa-triathlon/athletes/Sarah-Groff","http://www.teamusa.org/~/media/USA_Triathlon/Images/Athletes/Sarah-True/Sarah-True-2015.jpg","F"
"Sattawat Pongnairat","badminton",71,155,26.2630136986301,"http://www.teamusa.org/usa-badminton/athletes/Sattawat-Pongnairat","http://www.teamusa.org/~/media/USA_Badminton/Images/2016-Athlete-Headshots-for-Web/SattawatPongnairat_web.jpg","M"
"Sean Furey","track and field",74,200,33.9534246575342,"http://www.teamusa.org/usa-track-and-field/athletes/Sean-Furey","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/aug-17/fureyhead.jpg","M"
"Seimone Augustus","basketball",73,165,32.2876712328767,"http://www.teamusa.org/usa-basketball/athletes/Seimone-Augustus","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/augustus_seimone_150x250.jpg","F"
"Serena Williams","tennis",70,160,34.8821917808219,"http://www.teamusa.org/usa-tennis/athletes/Serena-Williams","http://www.teamusa.org/~/media/TeamUSA/Tennis/Williams_Serena/2016/Williams_Serena_070916_150x250.jpg","F"
"Seth Weil","rowing",78,215,29.4301369863014,"http://www.teamusa.org/us-rowing/athletes/Seth-Weil","http://www.teamusa.org/~/media/TeamUSA/Rowing/Misc/Weil_Seth_150x250.jpg","M"
"Shadrack Kipchirchir","track and field",68,118,27.4684931506849,"http://www.teamusa.org/usa-track-and-field/athletes/Shadrack-Kipchirchir","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Track-and-Field/Athletics_Kipchirchir_Shadrack.jpg","M"
"Shakur Stevenson","boxing",68,123,19.1178082191781,"http://www.teamusa.org/usa-boxing/athletes/Shakur-Stevenson","http://www.teamusa.org/~/media/USA_Boxing/Images/Athlete-Photos/Olympic-poster-photos/Shakur-website.jpg","M"
"Shalane Flanagan","track and field",65,105,35.1013698630137,"http://www.teamusa.org/usa-track-and-field/athletes/Shalane-Flanagan","http://www.teamusa.org/~/media/TeamUSA/TrackAndField/Flanagan_Shalane/Flanagan_Shalane_150x250.jpg","F"
"Shannon Rowbury","track and field",65,115,31.8986301369863,"http://www.teamusa.org/usa-track-and-field/athletes/Shannon-Rowbury","http://www.teamusa.org/~/media/TeamUSA/Galleries/Shannon-Rowbury-2012/Rowbury_Shannon.jpg","F"
"Simone Biles","gymnastics",56,105,19.4082191780822,"http://www.teamusa.org/usa-gymnastics/athletes/Simone-Biles","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/Biles_Simone_150x250.jpg","F"
"Simone Manuel","swimming",70,160,20.0219178082192,"http://www.teamusa.org/usa-swimming/athletes/Simon-Manuel","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/manuel_simone_150x250.jpg","F"
"Sloane Stephens","tennis",68,142,23.3945205479452,"http://www.teamusa.org/usa-tennis/athletes/Sloane-Stephens","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/Stephens_Sloane_150x250.jpg","F"
"Steele Johnson","diving",74,175,20.1506849315068,"http://www.teamusa.org/usa-diving/athletes/Steele-Johnson","http://www.teamusa.org/~/media/USA-Diving/Headshots/Johnson-Steele-headshot.jpg","M"
"Stefanie Fee","field hockey",66,140,26.4219178082192,"http://www.teamusa.org/usa-field-hockey/athletes/Stefanie-Fee","http://www.teamusa.org/~/media/USA_Field_Hockey/2015-USWNT/2015-16-Headshots/Fee_150x225.jpg","F"
"Steffen Peters","equestrian",68,150,51.9150684931507,"http://www.teamusa.org/us-equestrian/athletes/Steffen-Peters","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Equestrian/Equestrian_Dressage_Peters_Steffen.jpg","M"
"Stephen Lambdin","taekwondo",74,240,28.427397260274,"http://www.teamusa.org/usa-taekwondo/athletes/Stephen-Lambdin","http://www.teamusa.org/~/media/USA_Taekwondo/Images/Athlete-headshots/Stephen_Lambdin.jpg","M"
"Steve Johnson","tennis",74,190,26.6328767123288,"http://www.teamusa.org/usa-tennis/athletes/Steve-Johnson","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/Johnson_Steve_150x250.jpg","M"
"Steve Kasprzyk","rowing",79,229,34.4958904109589,"http://www.teamusa.org/us-rowing/athletes/Steve-Kasprzyk","http://www.teamusa.org/~/media/TeamUSA/Galleries/Mens-eight-2012/Steve-Kasprzyk.jpg","M"
"Steven Lopez","taekwondo",75,185,37.7643835616438,"http://www.teamusa.org/usa-taekwondo/athletes/Steven-Lopez","http://www.teamusa.org/~/media/USA_Taekwondo/Images/Athlete-headshots/GettyImages-497908742_150x250.jpg","M"
"Stu McNay","sailing",67,145,35.0356164383562,"http://www.teamusa.org/us-sailing/athletes/stuart-mcnay","http://www.teamusa.org/~/media/TeamUSA/Sailing/McNay_Hughes/Mcnay_Stuart_150x250.jpg","M"
"Sue Bird","basketball",69,147,35.827397260274,"http://www.teamusa.org/usa-basketball/athletes/Sue-Bird","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/bird_sue_150x250.jpg","F"
"Sylvia Fowles","basketball",78,200,30.8520547945205,"http://www.teamusa.org/usa-basketball/athletes/Sylvia-Fowles","http://www.teamusa.org/~/media/TeamUSA/Basketball/Headshots/fowles_sylvia_150x250_1.jpg","F"
"Tamika Catchings","basketball",74,170,37.0684931506849,"http://www.teamusa.org/usa-basketball/athletes/Tamika-Catchings","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/catchings_tamika_150x250.jpg","F"
"Taylor Phinney","cycling",77,180,26.1260273972603,"http://www.teamusa.org/usa-cycling/athletes/Taylor-Phinney","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/Phinney_Taylor_150x250.jpg","F"
"Taylor Sander","volleyball",76,190,24.4027397260274,"http://www.teamusa.org/usa-volleyball/athletes/Taylor-Sander","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA3TaylorSander.jpg","M"
"Tervel Dlagnev","wrestling",74,270,30.7315068493151,"http://www.teamusa.org/usa-wrestling/athletes/Tervel-Dlagnev","http://www.teamusa.org/~/media/USA_Wrestling/Athlete-Bios/2015-Athlete-Mugs/TervelDlagnev150x250.jpg","M"
"Tessa Gobbo","rowing",73,180,25.6767123287671,"http://www.teamusa.org/us-rowing/athletes/Tessa-Gobbo","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/TrackAndField/Gobbo_Tessa_150x250.jpg","F"
"Thomas Barrows III","sailing",73,181,28.7780821917808,"http://www.teamusa.org/us-sailing/athletes/Thomas-Barrows-III","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/Barrows_Thomas_150x250.jpg","M"
"Thomas Dunstan","water polo",76,200,18.8630136986301,"http://www.teamusa.org/usa-water-polo/athletes/Thomas-Dunstan","http://www.teamusa.org/~/media/TeamUSA/WaterPolo/Misc/Dunstan_Thomas_150x250.jpg","M"
"Tianna Bartoletta","track and field",66,130,30.9534246575342,"http://www.teamusa.org/usa-track-and-field/athletes/Tianna-Madison","http://www.teamusa.org/~/media/USA_Bobsled_Skeleton/Images/2012-2013-Head-shots/Tianna-Madison-web.jpg","F"
"Timothy Wang","table tennis",69,141,24.986301369863,"http://www.teamusa.org/usa-table-tennis/athletes/Timothy-Wang","http://www.teamusa.org/~/media/USA_Table_Tennis/Images/National-Team/2016/Olympic-Team/WANG_Timothy150x250.jpg","M"
"Tina Charles","basketball",75,195,27.6849315068493,"http://www.teamusa.org/usa-basketball/athletes/Tina-Charles","http://www.teamusa.org/~/media/TeamUSA/Basketball/Headshots/charles_tina_150x250_1.jpg","F"
"Tobin Heath","soccer",66,130,28.2054794520548,"http://www.teamusa.org/us-soccer/athletes/Tobin-Heath","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/Heath_Tobin_150x250.jpg","F"
"Tom Jaeschke","volleyball",78,200,22.9342465753425,"http://www.teamusa.org/usa-volleyball/athletes/Tom-Jaeschke","http://www.teamusa.org/~/media/USA_Volleyball/Images/Athlete-Head-Shots/Men-Indoor/USA10ThomasJaeschke.jpg","M"
"Tom Shields","swimming",76,190,25.0876712328767,"http://www.teamusa.org/usa-swimming/athletes/Tom-Shields","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Shields_Tom_150x250.jpg","M"
"Tony Azevedo","water polo",73,198,34.7287671232877,"http://www.teamusa.org/usa-water-polo/athletes/Tony-Azevedo","http://www.teamusa.org/~/media/TeamUSA/Headshots/Pam-Am-Games-2015/Water-Polo-Men/Water_Polo_Men_Azevedo_Tony.jpg","M"
"Tony McQuay","track and field",71,160,26.3232876712329,"http://www.teamusa.org/usa-track-and-field/athletes/Tony-McQuay","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/aug-13/mcquayhead.jpg","M"
"Tori Bowie","track and field",69,128,25.958904109589,"http://www.teamusa.org/usa-track-and-field/athletes/Tori-Bowie","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/track_Bowie_tori_150x250_1.jpg","F"
"Townley Haas","swimming",77,185,19.6575342465753,"http://www.teamusa.org/usa-swimming/athletes/Townley-Haas","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Swimming/Haas_Townley_150x250.jpg","M"
"Tracy Eisser","rowing",73,185,26.7260273972603,"http://www.teamusa.org/us-rowing/athletes/Tracy-Eisser","http://www.teamusa.org/~/media/TeamUSA/Rowing/Eisser_Tracy/Eisser_Tracy_150x250.jpg","F"
"Travis Stevens","judo",71,178,30.4547945205479,"http://www.teamusa.org/usa-judo/athletes/Travis-Stevens","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/STEVENS-TJUDO120x187.jpg","M"
"Trayvon Bromill","track and field",68,156,21.0876712328767,"http://www.teamusa.org/usa-track-and-field/athletes/Trayvon-Bromell","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/track_Bromell_Trayvon_150x250_1.jpg","M"
"Tyler Nase","rowing",72,157,25.9506849315068,"http://www.teamusa.org/us-rowing/athletes/Tyler-Nase","http://www.teamusa.org/~/media/TeamUSA/Rowing/Misc/nase_Tyler_150x250.jpg","M"
"Tyson Gay","track and field",71,178,34.013698630137,"http://www.teamusa.org/usa-track-and-field/athletes/Tyson-Gay","http://www.teamusa.org/~/media/TeamUSA/Images/11Hopefuls/Gay_track_150x250.JPg","M"
"Victoria Folayan","rugby",65,160,31.213698630137,"http://www.teamusa.org/usa-rugby/athletes/Victoria-Folayan","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/folayan_victoria_150x250.jpg","F"
"Vincent Hancock","shooting",68,175,27.4,"http://www.teamusa.org/usa-shooting/athletes/Vincent-Hancock","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/hancock_vincent_150x250.jpg","M"
"Virginia Thrasher","shooting",61,120,19.4465753424658,"http://www.teamusa.org/usa-shooting/athletes/Ginny-Thrasher","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/Thrasher_Ginny_150x250.jpg","F"
"Whitney Engen","soccer",67,143,28.7068493150685,"http://www.teamusa.org/us-soccer/athletes/Whitney-Engen","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicTeam/Soccer/Engen_Whitney_150x250.jpg","F"
"Will Brown","shooting",67,135,24.613698630137,"http://www.teamusa.org/usa-shooting/athletes/Brown_Will","http://www.teamusa.org/~/media/TeamUSA/RioHeadshots/brown_will_150x250.jpg","M"
"Will Claye","track and field",71,160,25.1643835616438,"http://www.teamusa.org/usa-track-and-field/athletes/Will-Claye","http://www.teamusa.org/~/media/USA_Paralympics/Headshots/clayehead.jpg","M"
"Zach Garrett","archery",70,140,21.3424657534247,"http://www.teamusa.org/usa-archery/athletes/Zach-Garrett","http://www.teamusa.org/~/media/USA_Archery/June-2015/Zach-Garrett-Bio.jpg","M"
"Zack Test","rugby",75,205,26.8301369863014,"http://www.teamusa.org/usa-rugby/athletes/Zack-Test","http://www.teamusa.org/~/media/TeamUSA/Headshots/2016OlympicHopefuls/test_zack_150x250_2.jpg","M"
